STATION,year,dens.weight.mean,SAVArea,dens.weight.mean.y1,SAVArea.y1,dens.change,SAVArea.change,dens.prop.change,SAVArea.prop.change,denscomp.max,dens.percomp,dens.percomp.y1,dens.percomp.change,SAVArea.percomp,SAVArea.percomp.y1,SAVArea.percomp.change
CB5.1W,2015,0,0,0,0,0,0,NaN,NaN,11.1369589185,0,0,0,0,0,0
CB5.1W,2016,0,0,0,0,0,0,NaN,NaN,11.1369589185,0,0,0,0,0,0
CB5.1W,2017,0,0,0,0,0,0,NaN,NaN,11.1369589185,0,0,0,0,0,0
CB5.1W,2018,0,0,0,0,0,0,NaN,NaN,11.1369589185,0,0,0,0,0,0
CB5.1W,2019,0,0,0,0,0,0,NaN,NaN,11.1369589185,0,0,0,0,0,0
CB5.2,1984,2.79730831,10.25326042,NA,NA,NA,NA,NA,NA,345.006093283,0.008107996828060184,NA,NA,0.01823533722273801,NA,NA
CB5.2,1985,35.5244740575,63.67932731,2.79730831,10.25326042,32.7271657475,53.42606689,11.69952043916818,5.210641757014887,345.006093283,0.10296767143866109,0.008107996828060184,0.09485967461060091,0.11325314680878457,0.01823533722273801,0.09501780958604655
CB5.2,1986,44.547106725,85.7385241,35.5244740575,63.67932731,9.022632667499998,22.05919679000001,0.2539835678607357,0.3464106441108071,345.006093283,0.12911976800496422,0.10296767143866109,0.026152096566303122,0.15248524234239141,0.11325314680878457,0.039232095533606855
CB5.2,1987,95.0462848665,141.44760783,44.547106725,85.7385241,50.4991781415,55.70908373,1.1336129740870393,0.6497555715447637,345.006093283,0.27549161222650026,0.12911976800496422,0.14637184422153604,0.25156337813271373,0.15248524234239141,0.09907813579032235
CB5.2,1989,80.0462596335,117.70929867,95.0462848665,141.44760783,-15.000025233000002,-23.738309160000014,-0.15781811202898377,-0.1678240411709903,345.006093283,0.23201404610509307,0.27549161222650026,-0.04347756612140717,0.2093449954038558,0.25156337813271373,-0.04221838272885796
CB5.2,1990,60.2612510215,132.70409729,80.0462596335,117.70929867,-19.785008612,14.994798619999997,-0.24716968291320154,0.12738839487981463,345.006093283,0.1746672078978883,0.23201404610509307,-0.05734683820720478,0.23601311834447516,0.2093449954038558,0.02666812294061936
CB5.2,1991,66.93764460999999,135.13925694,60.2612510215,132.70409729,6.676393588499991,2.435159650000003,0.11079082288082583,0.01835029738892249,345.006093283,0.19401873159119162,0.1746672078978883,0.019351523693303323,0.24034402925378323,0.23601311834447516,0.004330910909308077
CB5.2,1992,95.5790089325,287.26578985000003,66.93764460999999,135.13925694,28.64136432250001,152.12653291000004,0.4278812690433568,1.1257020080963014,345.006093283,0.2770357126826131,0.19401873159119162,0.0830169810914215,0.5108997856187233,0.24034402925378323,0.27055575636494
CB5.2,1993,57.66360196150001,197.38527393,95.5790089325,287.26578985000003,-37.915406970999996,-89.88051592000002,-0.3966917777707518,-0.312882769531772,345.006093283,0.1671379233125601,0.2770357126826131,-0.10989778937005303,0.3510480457411485,0.5108997856187233,-0.15985173987757473
CB5.2,1994,25.550325031,97.95790536,57.66360196150001,197.38527393,-32.11327693050001,-99.42736857000001,-0.5569072315659527,-0.5037223222906718,345.006093283,0.07405760515087975,0.1671379233125601,-0.09308031816168034,0.17421730890481518,0.3510480457411485,-0.17683073683633332
CB5.2,1995,10.6730869135,71.90259863,25.550325031,97.95790536,-14.8772381175,-26.055306729999998,-0.5822719710786288,-0.26598472715648114,345.006093283,0.030935937426314182,0.07405760515087975,-0.04312166772456557,0.12787816552983153,0.17421730890481518,-0.046339143374983655
CB5.2,1996,30.990128014,72.84248407999999,10.6730869135,71.90259863,20.3170411005,0.9398854499999914,1.9035768438090492,0.013071647866810782,345.006093283,0.08982487155257157,0.030935937426314182,0.05888893412625739,0.12954974387949122,0.12787816552983153,0.0016715783496596985
CB5.2,1997,0,0,30.990128014,72.84248407999999,-30.990128014,-72.84248407999999,-1,-1,345.006093283,0,0.08982487155257157,-0.08982487155257157,0,0.12954974387949122,-0.12954974387949122
CB5.2,1998,0,0,0,0,0,0,NaN,NaN,345.006093283,0,0,0,0,0,0
CB5.2,1999,7.485578546500001,51.66485447,0,0,7.485578546500001,51.66485447,Inf,Inf,345.006093283,0.021696945915560296,0,0.021696945915560296,0.09188550814396786,0,0.09188550814396786
CB5.2,2000,34.129213014,90.12454074,7.485578546500001,51.66485447,26.6436344675,38.45968627,3.559328688088865,0.7444071344927955,345.006093283,0.09892350795672658,0.021696945915560296,0.07722656204116628,0.16028573596283338,0.09188550814396786,0.06840022781886554
CB5.2,2001,93.4293833935,133.00447179,34.129213014,90.12454074,59.3001703795,42.879931049999996,1.7375194193658883,0.47578529330545133,345.006093283,0.27080502406333495,0.09892350795672658,0.1718815161066084,0.2365473318605902,0.16028573596283338,0.07626159589775681
CB5.2,2002,54.239190705,129.25125534,93.4293833935,133.00447179,-39.190192688500005,-3.7532164499999965,-0.4194632487666243,-0.028218723772881326,345.006093283,0.15721226888740464,0.27080502406333495,-0.11359275517593034,0.2298722680436041,0.2365473318605902,-0.006675063816986085
CB5.2,2003,7.0159548339999995,27.324858,54.239190705,129.25125534,-47.223235871,-101.92639734,-0.8706478702427756,-0.7885911596903179,345.006093283,0.020335741804551218,0.15721226888740464,-0.13687652708285342,0.04859702960645473,0.2298722680436041,-0.18127523843714938
CB5.2,2004,0.23147516250000003,1.0094147100000002,7.0159548339999995,27.324858,-6.7844796715,-26.315443289999997,-0.9670073186078324,-0.9630587390426695,345.006093283,6.709306502309415e-4,0.020335741804551218,-0.019664811154320276,0.001795235552443161,0.04859702960645473,-0.04680179405401157
CB5.2,2005,3.855446796,38.61851448,0.23147516250000003,1.0094147100000002,3.6239716334999996,37.60909977,15.65598483379399,37.25832345954221,345.006093283,0.011175010734774102,6.709306502309415e-4,0.01050408008454316,0.0686827024514404,0.001795235552443161,0.06688746689899724
CB5.2,2006,32.7347315155,75.47804605,3.855446796,38.61851448,28.879284719500003,36.85953157,7.490515690545144,0.9544523414821936,345.006093283,0.09488160398560992,0.011175010734774102,0.08370659325083583,0.1342370686255425,0.0686827024514404,0.0655543661741021
CB5.2,2007,12.220742121,47.09293504,32.7347315155,75.47804605,-20.5139893945,-28.385111010000003,-0.6266735190660281,-0.37607108948205215,345.006093283,0.035421815321318474,0.09488160398560992,-0.05945978866429145,0.08375438797865772,0.1342370686255425,-0.05048268064688476
CB5.2,2008,26.742098687000002,100.7610507,12.220742121,47.09293504,14.521356566000001,53.66811566,1.188254888469224,1.1396213808804896,345.006093283,0.0775119605353292,0.035421815321318474,0.04209014521401073,0.17920267926169595,0.08375438797865772,0.09544829128303821
CB5.2,2009,60.7965688105,151.69487809,26.742098687000002,100.7610507,34.054470123499996,50.933827390000005,1.2734404476659387,0.5054912293605133,345.006093283,0.17621882625890342,0.0775119605353292,0.0987068657235742,0.2697880619063884,0.17920267926169595,0.09058538264469243
CB5.2,2010,14.9415137875,69.62819469,60.7965688105,151.69487809,-45.855055023,-82.0666834,-0.7542375486012708,-0.5409983806527083,345.006093283,0.04330797072399485,0.17621882625890342,-0.13291085553490856,0.12383315729559964,0.2697880619063884,-0.14595490461078872
CB5.2,2011,36.016798947000005,87.6126758,14.9415137875,69.62819469,21.075285159500005,17.984481110000004,1.4105187372066337,0.2582930835715454,345.006093283,0.10439467490058593,0.04330797072399485,0.061086704176591074,0.1558184053418803,0.12383315729559964,0.03198524804628065
CB5.2,2012,15.731581124000002,54.73540008,36.016798947000005,87.6126758,-20.285217823000004,-32.87727572000001,-0.5632154554559504,-0.3752570666264254,345.006093283,0.04559798052927655,0.10439467490058593,-0.058796694371309376,0.09734644762687897,0.1558184053418803,-0.05847195771500133
