SUBEST_ID,Year,Density,SAVAreaHa,NDPD
CB706,2011,3,0.00 ,
CB706,2011,4,0.00 ,
CB707,2011,1,0.00 ,
CB707,2011,2,0.00 ,
CB707,2011,3,0.00 ,
CB707,2011,4,0.00 ,
CB708,2011,1,0.00 ,
CB708,2011,2,1.61 ,
CB708,2011,3,0.00 ,
CB708,2011,4,0.00 ,
CB709,2011,1,0.00 ,
CB709,2011,2,0.00 ,
CB709,2011,3,0.00 ,
CB709,2011,4,0.00 ,
CB801,2011,1,0.00 ,
CB801,2011,2,0.00 ,
CB801,2011,3,0.00 ,
CB801,2011,4,0.00 ,
CHO01,2011,1,59.28 ,
CHO01,2011,2,28.69 ,
CHO01,2011,3,77.34 ,
CHO01,2011,4,63.36 ,
CHO02,2011,1,12.13 ,
CHO02,2011,2,130.74 ,
CHO02,2011,3,230.91 ,
CHO02,2011,4,130.94 ,
CHO03,2011,1,5.86 ,
CHO03,2011,2,12.59 ,
CHO03,2011,3,11.98 ,
CHO03,2011,4,5.23 ,
CHS01,2011,1,0.00 ,
CHS01,2011,2,0.00 ,
CHS01,2011,3,0.00 ,
CHS01,2011,4,0.00 ,
CHS02,2011,1,0.00 ,
CHS02,2011,2,0.00 ,
CHS02,2011,3,0.00 ,
CHS02,2011,4,0.00 ,
CHS03,2011,1,0.00 ,
CHS03,2011,2,0.00 ,
CHS03,2011,3,0.00 ,
CHS03,2011,4,0.00 ,
CHS04,2011,1,0.00 ,
CHS04,2011,2,0.00 ,
CHS04,2011,3,0.00 ,
CHS04,2011,4,0.00 ,
CHS05,2011,1,0.00 ,
CHS05,2011,2,0.00 ,
CHS05,2011,3,0.00 ,
CHS05,2011,4,0.00 ,
EAS01,2011,1,5.53 ,
EAS01,2011,2,12.31 ,
EAS01,2011,3,8.11 ,
EAS01,2011,4,7.38 ,
EAS02,2011,1,5.31 ,
EAS02,2011,2,2.41 ,
EAS02,2011,3,18.32 ,
EAS02,2011,4,7.63 ,
EAS03,2011,1,0.00 ,
EAS03,2011,2,1.93 ,
EAS03,2011,3,1.74 ,
EAS03,2011,4,10.65 ,
EAS04,2011,1,8.30 ,
EAS04,2011,2,13.55 ,
EAS04,2011,3,7.69 ,
EAS04,2011,4,20.21 ,
ELK01,2011,1,0.00 ,
ELK01,2011,2,0.00 ,
ELK01,2011,3,0.00 ,
ELK01,2011,4,0.00 ,
ELK02,2011,1,0.00 ,
ELK02,2011,2,0.00 ,
ELK02,2011,3,0.00 ,
ELK02,2011,4,0.00 ,
FSB01,2011,1,6.17 ,
FSB01,2011,2,8.39 ,
FSB01,2011,3,28.19 ,
FSB01,2011,4,21.58 ,
GUN01,2011,1,0.00 ,
GUN01,2011,2,0.00 ,
GUN01,2011,3,0.00 ,
GUN01,2011,4,0.00 ,
HNG01,2011,1,185.96 ,
HNG01,2011,2,120.67 ,
HNG01,2011,3,459.13 ,
HNG01,2011,4,513.65 ,
JMS01,2011,1,0.00 ,
JMS01,2011,2,0.00 ,
JMS01,2011,3,0.00 ,
JMS01,2011,4,0.00 ,
JMS02,2011,1,0.00 ,
JMS02,2011,2,0.00 ,
JMS02,2011,3,0.00 ,
JMS02,2011,4,0.00 ,
JMS03,2011,1,0.00 ,
JMS03,2011,2,0.00 ,
JMS03,2011,3,0.00 ,
JMS03,2011,4,0.00 ,
JMS04,2011,1,0.00 ,
JMS04,2011,2,0.00 ,
JMS04,2011,3,0.00 ,
JMS04,2011,4,0.00 ,
JMS05,2011,1,0.00 ,
JMS05,2011,2,0.00 ,
JMS05,2011,3,0.00 ,
JMS05,2011,4,0.00 ,
JMS06,2011,1,0.00 ,
JMS06,2011,2,0.00 ,
JMS06,2011,3,0.00 ,
JMS06,2011,4,0.00 ,
JMS07,2011,1,0.00 ,
JMS07,2011,2,0.00 ,
JMS07,2011,3,0.00 ,
JMS07,2011,4,0.00 ,
LCH01,2011,1,3.09 ,
LCH01,2011,2,24.84 ,
LCH01,2011,3,31.54 ,
LCH01,2011,4,14.47 ,
LYN01,2011,1,4.86 ,
LYN01,2011,2,0.00 ,
LYN01,2011,3,0.00 ,
LYN01,2011,4,0.00 ,
MAG01,2011,1,0.00 ,
MAG01,2011,2,0.00 ,
MAG01,2011,3,0.00 ,
MAG01,2011,4,0.00 ,
MAN01,2011,1,2.38 ,
MAN01,2011,2,5.67 ,
MAN01,2011,3,33.24 ,
MAN01,2011,4,30.93 ,
MID01,2011,1,0.00 ,
MID01,2011,2,0.00 ,
MID01,2011,3,0.00 ,
MID01,2011,4,0.00 ,
MNB01,2011,1,0.00 ,
MNB01,2011,2,0.00 ,
MNB01,2011,3,0.00 ,
MNB01,2011,4,0.00 ,
MOB01,2011,1,0.00 ,
MOB01,2011,2,0.00 ,
MOB01,2011,3,0.00 ,
MOB01,2011,4,0.00 ,
MOB02,2011,1,0.00 ,
MOB02,2011,2,0.00 ,
MOB02,2011,3,0.00 ,
MOB02,2011,4,0.00 ,
MOB03,2011,1,0.00 ,
MOB03,2011,2,0.00 ,
MOB03,2011,3,0.00 ,
MOB03,2011,4,0.00 ,
MOB04,2011,1,0.00 ,
MOB04,2011,2,0.00 ,
MOB04,2011,3,0.00 ,
MOB04,2011,4,0.00 ,
NAN01,2011,1,0.00 ,
NAN01,2011,2,0.00 ,
NAN01,2011,3,0.00 ,
NAN01,2011,4,0.00 ,
NAN02,2011,1,0.00 ,
NAN02,2011,2,0.00 ,
NAN02,2011,3,0.00 ,
NAN02,2011,4,0.00 ,
NAN03,2011,1,0.00 ,
NAN03,2011,2,0.00 ,
NAN03,2011,3,0.00 ,
NAN03,2011,4,0.00 ,
NAN04,2011,1,0.00 ,
NAN04,2011,2,0.00 ,
NAN04,2011,3,0.00 ,
NAN04,2011,4,0.00 ,
NAN05,2011,1,0.00 ,
NAN05,2011,2,0.00 ,
NAN05,2011,3,0.00 ,
NAN05,2011,4,0.00 ,
NOR01,2011,1,0.00 ,
NOR01,2011,2,0.00 ,
NOR01,2011,3,0.00 ,
NOR01,2011,4,0.00 ,
PAT01,2011,1,0.00 ,
PAT01,2011,2,0.00 ,
PAT01,2011,3,0.00 ,
PAT01,2011,4,0.00 ,
PAT02,2011,1,0.00 ,
PAT02,2011,2,0.00 ,
PAT02,2011,3,0.00 ,
PAT02,2011,4,0.00 ,
PAT05,2011,1,0.00 ,
PAT05,2011,2,0.00 ,
PAT05,2011,3,0.00 ,
PAT05,2011,4,0.00 ,
PAT06,2011,1,0.00 ,
PAT06,2011,2,0.00 ,
PAT06,2011,3,0.00 ,
PAT06,2011,4,0.00 ,
PAT07,2011,1,0.00 ,
PAT07,2011,2,0.00 ,
PAT07,2011,3,0.00 ,
PAT07,2011,4,0.00 ,
PAT08,2011,1,0.00 ,
PAT08,2011,2,0.00 ,
PAT08,2011,3,0.00 ,
PAT08,2011,4,0.00 ,
PAT11,2011,1,0.00 ,
PAT11,2011,2,0.00 ,
PAT11,2011,3,0.00 ,
PAT11,2011,4,0.00 ,
PAX01,2011,1,0.00 ,
PAX01,2011,2,0.00 ,
PAX01,2011,3,0.00 ,
PAX01,2011,4,0.00 ,
PAX02,2011,1,0.00 ,
PAX02,2011,2,0.00 ,
PAX02,2011,3,0.00 ,
PAX02,2011,4,0.00 ,
PAX03,2011,1,0.00 ,
PAX03,2011,2,0.00 ,
PAX03,2011,3,0.00 ,
PAX03,2011,4,0.00 ,
PAX04,2011,1,0.00 ,
PAX04,2011,2,0.00 ,
PAX04,2011,3,0.00 ,
PAX04,2011,4,0.00 ,
PIA01,2011,1,7.32 ,
PIA01,2011,2,13.73 ,
PIA01,2011,3,2.47 ,
PIA01,2011,4,0.00 ,
POC01,2011,1,0.00 ,
POC01,2011,2,0.00 ,
POC01,2011,3,0.00 ,
POC01,2011,4,0.00 ,
POC02,2011,1,0.00 ,
POC02,2011,2,0.00 ,
POC02,2011,3,0.00 ,
POC02,2011,4,0.00 ,
POC04,2011,1,13.69 ,
POC04,2011,2,38.83 ,
POC04,2011,3,71.46 ,
POC04,2011,4,3.18 ,
POT02,2011,1,13.11 ,
POT02,2011,2,44.64 ,
POT02,2011,3,30.01 ,
POT02,2011,4,16.03 ,
POT03,2011,1,0.00 ,
POT03,2011,2,0.00 ,
POT03,2011,3,0.00 ,
POT03,2011,4,0.00 ,
POT04,2011,1,0.00 ,
POT04,2011,2,0.00 ,
POT04,2011,3,0.00 ,
POT04,2011,4,0.00 ,
POT05,2011,1,0.00 ,
POT05,2011,2,0.00 ,
POT05,2011,3,0.00 ,
POT05,2011,4,0.00 ,
POT07,2011,1,0.00 ,
POT07,2011,2,0.00 ,
POT07,2011,3,0.00 ,
POT07,2011,4,0.00 ,
POT08,2011,1,0.00 ,
POT08,2011,2,0.00 ,
POT08,2011,3,0.00 ,
POT08,2011,4,0.00 ,
POT09,2011,1,0.00 ,
POT09,2011,2,0.00 ,
POT09,2011,3,0.00 ,
POT09,2011,4,0.00 ,
POT1,2011,1,0.00 ,
POT1,2011,2,0.00 ,
POT1,2011,3,0.00 ,
POT1,2011,4,0.00 ,
POT10,2011,1,0.00 ,
POT10,2011,2,0.00 ,
POT10,2011,3,0.00 ,
POT10,2011,4,0.00 ,
POT11,2011,1,0.00 ,
POT11,2011,2,0.00 ,
POT11,2011,3,0.00 ,
POT11,2011,4,0.00 ,
POT12,2011,1,0.00 ,
POT12,2011,2,0.00 ,
POT12,2011,3,0.00 ,
POT12,2011,4,0.00 ,
POT13,2011,1,0.00 ,
POT13,2011,2,0.00 ,
POT13,2011,3,0.00 ,
POT13,2011,4,0.00 ,
POT14,2011,1,0.00 ,
POT14,2011,2,0.00 ,
POT14,2011,3,0.00 ,
POT14,2011,4,0.00 ,
POT15,2011,1,0.00 ,
POT15,2011,2,0.00 ,
POT15,2011,3,0.00 ,
POT15,2011,4,0.00 ,
POT16,2011,1,0.00 ,
POT16,2011,2,0.00 ,
POT16,2011,3,0.00 ,
POT16,2011,4,0.00 ,
POT17,2011,1,0.00 ,
POT17,2011,2,0.00 ,
POT17,2011,3,0.00 ,
POT17,2011,4,0.00 ,
POT18,2011,1,0.00 ,
POT18,2011,2,0.00 ,
POT18,2011,3,0.00 ,
POT18,2011,4,0.00 ,
POT19,2011,1,0.00 ,
POT19,2011,2,0.00 ,
POT19,2011,3,0.00 ,
POT19,2011,4,0.00 ,
POT20,2011,1,0.00 ,
POT20,2011,2,0.00 ,
POT20,2011,3,0.00 ,
POT20,2011,4,0.00 ,
POT21,2011,1,0.00 ,
POT21,2011,2,0.00 ,
POT21,2011,3,0.00 ,
POT21,2011,4,0.00 ,
POT22,2011,1,0.00 ,
POT22,2011,2,0.00 ,
POT22,2011,3,0.00 ,
POT22,2011,4,0.00 ,
POT23,2011,1,0.00 ,
POT23,2011,2,0.00 ,
POT23,2011,3,0.00 ,
POT23,2011,4,0.00 ,
RHD01,2011,1,0.00 ,
RHD01,2011,2,0.00 ,
RHD01,2011,3,0.00 ,
RHD01,2011,4,0.00 ,
RPP01,2011,1,60.55 ,
RPP01,2011,2,27.12 ,
RPP01,2011,3,18.47 ,
RPP01,2011,4,0.00 ,
RPP02,2011,1,0.00 ,
RPP02,2011,2,0.00 ,
RPP02,2011,3,0.00 ,
RPP02,2011,4,0.00 ,
RPP03,2011,1,0.00 ,
RPP03,2011,2,0.00 ,
RPP03,2011,3,0.00 ,
RPP03,2011,4,0.00 ,
RPP04,2011,1,0.00 ,
RPP04,2011,2,0.00 ,
RPP04,2011,3,0.00 ,
RPP04,2011,4,0.00 ,
RPP05,2011,1,0.00 ,
RPP05,2011,2,0.00 ,
RPP05,2011,3,0.00 ,
RPP05,2011,4,0.00 ,
RPP06,2011,1,0.00 ,
RPP06,2011,2,0.00 ,
RPP06,2011,3,0.00 ,
RPP06,2011,4,0.00 ,
SAS01,2011,1,0.00 ,
SAS01,2011,2,0.00 ,
SAS01,2011,3,0.00 ,
SAS01,2011,4,0.00 ,
SEV01,2011,1,0.00 ,
SEV01,2011,2,0.00 ,
SEV01,2011,3,0.00 ,
SEV01,2011,4,0.00 ,
SOU01,2011,1,0.00 ,
SOU01,2011,2,0.00 ,
SOU01,2011,3,0.00 ,
SOU01,2011,4,0.00 ,
WIC01,2011,1,0.00 ,
WIC01,2011,2,0.00 ,
WIC01,2011,3,0.00 ,
WIC01,2011,4,0.00 ,
WST01,2011,1,0.00 ,
WST01,2011,2,0.00 ,
WST01,2011,3,0.00 ,
WST01,2011,4,0.00 ,
YRK01,2011,1,0.00 ,
YRK01,2011,2,0.00 ,
YRK01,2011,3,0.00 ,
YRK01,2011,4,0.00 ,
YRK02,2011,1,0.00 ,
YRK02,2011,2,0.00 ,
YRK02,2011,3,0.00 ,
YRK02,2011,4,0.00 ,
BAC01,2012,1,0.00 ,
BAC01,2012,2,0.00 ,
BAC01,2012,3,0.00 ,
BAC01,2012,4,0.00 ,
BIG01,2012,1,3.15 ,
BIG01,2012,2,33.10 ,
BIG01,2012,3,34.97 ,
BIG01,2012,4,41.95 ,
BSH01,2012,1,0.00 ,
BSH01,2012,2,0.00 ,
BSH01,2012,3,0.00 ,
BSH01,2012,4,0.00 ,
CB101,2012,1,0.00 ,
CB101,2012,2,0.00 ,
CB101,2012,3,0.00 ,
CB101,2012,4,0.00 ,
CB201,2012,1,0.00 ,
CB201,2012,2,0.00 ,
CB201,2012,3,0.00 ,
CB201,2012,4,0.00 ,
CB202,2012,1,0.00 ,
CB202,2012,2,0.00 ,
CB202,2012,3,0.00 ,
CB202,2012,4,0.00 ,
CB203,2012,1,0.00 ,
CB203,2012,2,0.00 ,
CB203,2012,3,0.00 ,
CB203,2012,4,0.00 ,
CB204,2012,1,0.00 ,
CB204,2012,2,0.00 ,
CB204,2012,3,0.00 ,
CB204,2012,4,0.00 ,
CB301,2012,1,0.00 ,
CB301,2012,2,0.00 ,
CB301,2012,3,0.00 ,
CB301,2012,4,0.00 ,
CB401,2012,1,6.71 ,
CB401,2012,2,60.67 ,
CB401,2012,3,114.47 ,
CB401,2012,4,30.19 ,
CB404,2012,1,0.00 ,
CB404,2012,2,0.00 ,
CB404,2012,3,0.00 ,
CB404,2012,4,0.00 ,
CB501,2012,1,0.00 ,
CB501,2012,2,0.00 ,
CB501,2012,3,0.00 ,
CB501,2012,4,0.00 ,
CB502,2012,1,0.00 ,
CB502,2012,2,0.00 ,
CB502,2012,3,0.00 ,
CB502,2012,4,0.00 ,
CB503,2012,1,12.55 ,
CB503,2012,2,0.94 ,
CB503,2012,3,0.00 ,
CB503,2012,4,0.00 ,
CB504,2012,1,0.00 ,
CB504,2012,2,0.00 ,
CB504,2012,3,0.00 ,
CB504,2012,4,0.00 ,
CB505,2012,1,0.00 ,
CB505,2012,2,0.00 ,
CB505,2012,3,0.00 ,
CB505,2012,4,0.00 ,
CB601,2012,1,0.00 ,
CB601,2012,2,0.00 ,
CB601,2012,3,0.00 ,
CB601,2012,4,0.00 ,
CB602,2012,1,0.00 ,
CB602,2012,2,0.00 ,
CB602,2012,3,0.00 ,
CB602,2012,4,0.00 ,
CB603,2012,1,0.00 ,
CB603,2012,2,0.00 ,
CB603,2012,3,0.00 ,
CB603,2012,4,0.00 ,
CB701,2012,1,0.00 ,
CB701,2012,2,7.70 ,
CB701,2012,3,7.70 ,
CB701,2012,4,0.00 ,
CB702,2012,1,0.00 ,
CB702,2012,2,0.00 ,
CB702,2012,3,0.00 ,
CB702,2012,4,0.00 ,
CB703,2012,1,2.56 ,
CB703,2012,2,19.56 ,
CB703,2012,3,0.00 ,
CB703,2012,4,2.62 ,
CB704,2012,1,0.00 ,
CB704,2012,2,0.00 ,
CB704,2012,3,0.00 ,
CB704,2012,4,0.00 ,
CB705,2012,1,0.00 ,
CB705,2012,2,0.00 ,
CB705,2012,3,0.00 ,
CB705,2012,4,0.00 ,
CB706,2012,1,0.00 ,
CB706,2012,2,0.00 ,
CB706,2012,3,0.00 ,
CB706,2012,4,0.00 ,
CB707,2012,1,0.00 ,
CB707,2012,2,0.00 ,
CB707,2012,3,0.00 ,
CB707,2012,4,0.00 ,
CB708,2012,1,0.00 ,
CB708,2012,2,0.00 ,
CB708,2012,3,0.34 ,
CB708,2012,4,0.00 ,
CB709,2012,1,0.00 ,
CB709,2012,2,0.00 ,
CB709,2012,3,0.00 ,
CB709,2012,4,0.00 ,
CB801,2012,1,0.00 ,
CB801,2012,2,0.00 ,
CB801,2012,3,0.00 ,
CB801,2012,4,0.00 ,
CHO01,2012,1,0.34 ,
CHO01,2012,2,0.00 ,
CHO01,2012,3,1.56 ,
CHO01,2012,4,0.00 ,
CHO02,2012,1,5.76 ,
CHO02,2012,2,24.90 ,
CHO02,2012,3,99.06 ,
CHO02,2012,4,15.80 ,
CHO03,2012,1,0.00 ,
CHO03,2012,2,0.00 ,
CHO03,2012,3,0.00 ,
CHO03,2012,4,0.00 ,
CHS01,2012,1,0.00 ,
CHS01,2012,2,0.00 ,
CHS01,2012,3,0.00 ,
CHS01,2012,4,0.00 ,
CHS02,2012,1,0.00 ,
CHS02,2012,2,0.00 ,
CHS02,2012,3,0.00 ,
CHS02,2012,4,0.00 ,
CHS03,2012,1,0.00 ,
CHS03,2012,2,0.00 ,
CHS03,2012,3,0.00 ,
CHS03,2012,4,0.00 ,
CHS04,2012,1,0.00 ,
CHS04,2012,2,0.00 ,
CHS04,2012,3,0.00 ,
CHS04,2012,4,0.00 ,
CHS05,2012,1,0.00 ,
CHS05,2012,2,0.00 ,
CHS05,2012,3,0.00 ,
CHS05,2012,4,0.00 ,
EAS01,2012,1,0.00 ,
EAS01,2012,2,0.00 ,
EAS01,2012,3,0.00 ,
EAS01,2012,4,0.00 ,
EAS02,2012,1,0.00 ,
EAS02,2012,2,0.00 ,
EAS02,2012,3,0.00 ,
EAS02,2012,4,0.00 ,
EAS03,2012,1,0.00 ,
EAS03,2012,2,0.00 ,
EAS03,2012,3,0.00 ,
EAS03,2012,4,0.00 ,
EAS04,2012,1,0.00 ,
EAS04,2012,2,0.00 ,
EAS04,2012,3,0.00 ,
EAS04,2012,4,0.00 ,
ELK01,2012,1,0.00 ,
ELK01,2012,2,0.00 ,
ELK01,2012,3,0.00 ,
ELK01,2012,4,0.00 ,
ELK02,2012,1,0.00 ,
ELK02,2012,2,0.00 ,
ELK02,2012,3,0.00 ,
ELK02,2012,4,0.00 ,
FSB01,2012,1,7.81 ,
FSB01,2012,2,18.11 ,
FSB01,2012,3,1.44 ,
FSB01,2012,4,0.00 ,
GUN01,2012,1,0.00 ,
GUN01,2012,2,0.00 ,
GUN01,2012,3,0.00 ,
GUN01,2012,4,0.00 ,
HNG01,2012,1,183.64 ,
HNG01,2012,2,322.47 ,
HNG01,2012,3,223.97 ,
HNG01,2012,4,401.91 ,
JMS01,2012,1,0.00 ,
JMS01,2012,2,0.00 ,
JMS01,2012,3,0.00 ,
JMS01,2012,4,0.00 ,
JMS02,2012,1,0.00 ,
JMS02,2012,2,0.00 ,
JMS02,2012,3,0.00 ,
JMS02,2012,4,0.00 ,
JMS03,2012,1,0.00 ,
JMS03,2012,2,0.00 ,
JMS03,2012,3,0.00 ,
JMS03,2012,4,0.00 ,
JMS04,2012,1,0.00 ,
JMS04,2012,2,0.00 ,
JMS04,2012,3,0.00 ,
JMS04,2012,4,0.00 ,
JMS05,2012,1,0.00 ,
JMS05,2012,2,0.00 ,
JMS05,2012,3,0.00 ,
JMS05,2012,4,0.00 ,
JMS06,2012,1,0.00 ,
JMS06,2012,2,0.00 ,
JMS06,2012,3,0.00 ,
JMS06,2012,4,0.00 ,
JMS07,2012,1,0.00 ,
JMS07,2012,2,0.00 ,
JMS07,2012,3,0.00 ,
JMS07,2012,4,0.00 ,
LCH01,2012,1,0.43 ,
LCH01,2012,2,1.03 ,
LCH01,2012,3,0.00 ,
LCH01,2012,4,0.00 ,
LYN01,2012,1,0.00 ,
LYN01,2012,2,0.00 ,
LYN01,2012,3,0.00 ,
LYN01,2012,4,0.00 ,
MAG01,2012,1,0.00 ,
MAG01,2012,2,0.00 ,
MAG01,2012,3,0.00 ,
MAG01,2012,4,0.00 ,
MAN01,2012,1,4.24 ,
MAN01,2012,2,9.73 ,
MAN01,2012,3,34.22 ,
MAN01,2012,4,20.28 ,
MID01,2012,1,0.00 ,
MID01,2012,2,0.00 ,
MID01,2012,3,0.00 ,
MID01,2012,4,0.00 ,
MNB01,2012,1,0.00 ,
MNB01,2012,2,0.00 ,
MNB01,2012,3,0.00 ,
MNB01,2012,4,0.00 ,
MOB01,2012,1,0.00 ,
MOB01,2012,2,0.00 ,
MOB01,2012,3,0.00 ,
MOB01,2012,4,0.00 ,
MOB02,2012,1,0.00 ,
MOB02,2012,2,0.00 ,
MOB02,2012,3,0.00 ,
MOB02,2012,4,0.00 ,
MOB03,2012,1,0.00 ,
MOB03,2012,2,0.00 ,
MOB03,2012,3,0.00 ,
MOB03,2012,4,0.00 ,
MOB04,2012,1,0.00 ,
MOB04,2012,2,0.00 ,
MOB04,2012,3,0.00 ,
MOB04,2012,4,0.00 ,
NAN01,2012,1,0.00 ,
NAN01,2012,2,0.00 ,
NAN01,2012,3,0.00 ,
NAN01,2012,4,0.00 ,
NAN02,2012,1,0.00 ,
NAN02,2012,2,0.00 ,
NAN02,2012,3,0.00 ,
NAN02,2012,4,0.00 ,
NAN03,2012,1,0.00 ,
NAN03,2012,2,0.00 ,
NAN03,2012,3,0.00 ,
NAN03,2012,4,0.00 ,
NAN04,2012,1,0.00 ,
NAN04,2012,2,0.00 ,
NAN04,2012,3,0.00 ,
NAN04,2012,4,0.00 ,
NAN05,2012,1,0.00 ,
NAN05,2012,2,0.00 ,
NAN05,2012,3,0.00 ,
NAN05,2012,4,0.00 ,
NOR01,2012,1,0.00 ,
NOR01,2012,2,0.00 ,
NOR01,2012,3,0.00 ,
NOR01,2012,4,0.00 ,
PAT01,2012,1,0.00 ,
PAT01,2012,2,0.00 ,
PAT01,2012,3,0.00 ,
PAT01,2012,4,0.00 ,
PAT02,2012,1,0.00 ,
PAT02,2012,2,0.00 ,
PAT02,2012,3,0.00 ,
PAT02,2012,4,0.00 ,
PAT05,2012,1,0.00 ,
PAT05,2012,2,0.00 ,
PAT05,2012,3,0.00 ,
PAT05,2012,4,0.00 ,
PAT06,2012,1,0.00 ,
PAT06,2012,2,0.00 ,
PAT06,2012,3,0.00 ,
PAT06,2012,4,0.00 ,
PAT07,2012,1,0.00 ,
PAT07,2012,2,0.00 ,
PAT07,2012,3,0.00 ,
PAT07,2012,4,0.00 ,
PAT08,2012,1,0.00 ,
PAT08,2012,2,0.00 ,
PAT08,2012,3,0.00 ,
PAT08,2012,4,0.00 ,
PAT11,2012,1,0.00 ,
PAT11,2012,2,0.00 ,
PAT11,2012,3,0.00 ,
PAT11,2012,4,0.00 ,
PAX01,2012,1,0.00 ,
PAX01,2012,2,0.00 ,
PAX01,2012,3,0.00 ,
PAX01,2012,4,0.00 ,
PAX02,2012,1,0.00 ,
PAX02,2012,2,0.00 ,
PAX02,2012,3,0.00 ,
PAX02,2012,4,0.00 ,
PAX03,2012,1,0.00 ,
PAX03,2012,2,0.00 ,
PAX03,2012,3,0.00 ,
PAX03,2012,4,0.00 ,
PAX04,2012,1,0.00 ,
PAX04,2012,2,0.00 ,
PAX04,2012,3,0.00 ,
PAX04,2012,4,0.00 ,
PIA01,2012,1,3.83 ,
PIA01,2012,2,4.69 ,
PIA01,2012,3,0.00 ,
PIA01,2012,4,0.00 ,
POC01,2012,1,0.00 ,
POC01,2012,2,0.00 ,
POC01,2012,3,0.00 ,
POC01,2012,4,0.00 ,
POC02,2012,1,0.00 ,
POC02,2012,2,0.00 ,
POC02,2012,3,0.00 ,
POC02,2012,4,0.00 ,
POC04,2012,1,12.19 ,
POC04,2012,2,4.76 ,
POC04,2012,3,67.58 ,
POC04,2012,4,69.90 ,
POT02,2012,1,7.50 ,
POT02,2012,2,44.65 ,
POT02,2012,3,76.77 ,
POT02,2012,4,21.12 ,
POT03,2012,1,0.00 ,
POT03,2012,2,0.00 ,
POT03,2012,3,0.89 ,
POT03,2012,4,0.00 ,
POT04,2012,1,0.00 ,
POT04,2012,2,6.92 ,
POT04,2012,3,20.67 ,
POT04,2012,4,26.08 ,
POT05,2012,1,0.00 ,
POT05,2012,2,0.00 ,
POT05,2012,3,2.42 ,
POT05,2012,4,2.77 ,
POT07,2012,1,0.00 ,
POT07,2012,2,0.00 ,
POT07,2012,3,0.00 ,
POT07,2012,4,0.00 ,
POT08,2012,1,0.00 ,
POT08,2012,2,0.00 ,
POT08,2012,3,0.00 ,
POT08,2012,4,0.00 ,
POT09,2012,1,0.00 ,
POT09,2012,2,0.00 ,
POT09,2012,3,0.00 ,
POT09,2012,4,0.00 ,
POT1,2012,1,0.00 ,
POT1,2012,2,0.00 ,
POT1,2012,3,0.00 ,
POT1,2012,4,0.00 ,
POT10,2012,1,0.00 ,
POT10,2012,2,0.00 ,
POT10,2012,3,0.00 ,
POT10,2012,4,0.00 ,
POT11,2012,1,0.00 ,
POT11,2012,2,0.00 ,
POT11,2012,3,0.00 ,
POT11,2012,4,0.00 ,
POT12,2012,1,0.00 ,
POT12,2012,2,0.00 ,
POT12,2012,3,0.00 ,
POT12,2012,4,0.00 ,
POT13,2012,1,0.00 ,
POT13,2012,2,0.00 ,
POT13,2012,3,0.00 ,
POT13,2012,4,0.00 ,
POT14,2012,1,0.00 ,
POT14,2012,2,0.45 ,
POT14,2012,3,0.22 ,
POT14,2012,4,3.46 ,
POT15,2012,1,0.00 ,
POT15,2012,2,0.00 ,
POT15,2012,3,0.00 ,
POT15,2012,4,0.00 ,
POT16,2012,1,0.00 ,
POT16,2012,2,0.00 ,
POT16,2012,3,0.00 ,
POT16,2012,4,0.00 ,
POT17,2012,1,0.00 ,
POT17,2012,2,0.00 ,
POT17,2012,3,0.00 ,
POT17,2012,4,0.00 ,
POT18,2012,1,0.00 ,
POT18,2012,2,0.00 ,
POT18,2012,3,0.00 ,
POT18,2012,4,0.00 ,
POT19,2012,1,0.00 ,
POT19,2012,2,0.00 ,
POT19,2012,3,0.00 ,
POT19,2012,4,0.00 ,
POT20,2012,1,0.00 ,
POT20,2012,2,0.00 ,
POT20,2012,3,0.00 ,
POT20,2012,4,0.00 ,
POT21,2012,1,0.00 ,
POT21,2012,2,0.00 ,
POT21,2012,3,0.00 ,
POT21,2012,4,0.00 ,
POT22,2012,1,0.00 ,
POT22,2012,2,0.00 ,
POT22,2012,3,0.00 ,
POT22,2012,4,0.00 ,
POT23,2012,1,0.00 ,
POT23,2012,2,0.00 ,
POT23,2012,3,0.00 ,
POT23,2012,4,0.00 ,
RHD01,2012,1,0.00 ,
RHD01,2012,2,0.00 ,
RHD01,2012,3,0.00 ,
RHD01,2012,4,0.00 ,
RPP01,2012,1,47.49 ,
RPP01,2012,2,24.85 ,
RPP01,2012,3,0.81 ,
RPP01,2012,4,0.00 ,
RPP02,2012,1,0.00 ,
RPP02,2012,2,0.00 ,
RPP02,2012,3,0.00 ,
RPP02,2012,4,0.00 ,
RPP03,2012,1,0.00 ,
RPP03,2012,2,0.00 ,
RPP03,2012,3,0.00 ,
RPP03,2012,4,0.00 ,
RPP04,2012,1,0.00 ,
RPP04,2012,2,0.00 ,
RPP04,2012,3,0.00 ,
RPP04,2012,4,0.00 ,
RPP05,2012,1,0.00 ,
RPP05,2012,2,0.00 ,
RPP05,2012,3,0.00 ,
RPP05,2012,4,0.00 ,
RPP06,2012,1,0.00 ,
RPP06,2012,2,0.00 ,
RPP06,2012,3,0.00 ,
RPP06,2012,4,0.00 ,
SAS01,2012,1,0.00 ,
SAS01,2012,2,0.00 ,
SAS01,2012,3,0.00 ,
SAS01,2012,4,0.00 ,
SEV01,2012,1,0.00 ,
SEV01,2012,2,0.00 ,
SEV01,2012,3,0.00 ,
